order_id,order_datetime,promised_datetime,shipped_datetime,delivered_datetime,center_id,sku_category,customer_region,delivery_type,customer_type,item_count,order_amount,picking_minutes,packing_minutes,shipping_distance_km,courier_partner,return_flag,damage_flag
OD102670,2026-01-17 22:17:00,2026-01-18 10:17:00,2026-01-17 22:57:54,2026-01-18 12:30:24,FC02,식품,강원권,새벽배송,일반,3,32700.0,20.6,20.3,141.2,CLS,0,0
OD103341,2026-01-06 20:39:00,2026-01-07 08:39:00,2026-01-06 21:18:12,2026-01-07 10:59:21,FC04,뷰티,영남권,새벽배송,일반,1,29400.0,12.2,27.0,199.1,CLS,0,0
OD102312,2026-01-22 17:22:00,2026-01-23 17:22:00,2026-01-22 18:58:30,2026-01-23 12:40:33,FC01,뷰티,충청권,로켓배송,와우회원,5,132100.0,57.0,39.5,147.4,CLS,0,1
OD102738,2026-01-26 21:20:00,2026-01-28 21:20:00,2026-01-26 21:59:42,2026-01-28 06:34:08,FC03,도서,수도권,일반배송,와우회원,3,19100.0,22.1,17.6,49.1,PartnerC,0,0
OD102082,2026-01-03 08:50:00,2026-01-04 08:50:00,2026-01-03 09:11:06,2026-01-03 23:15:20,FC04,생활용품,수도권,로켓배송,일반,2,31400.0,12.2,8.9,106.6,PartnerB,0,0
OD100686,2026-01-20 21:08:00,2026-01-21 21:08:00,2026-01-20 21:29:18,2026-01-21 17:55:56,FC02,생활용품,수도권,로켓배송,일반,1,44200.0,15.4,5.9,123.2,CLS,0,0
OD102750,2026-01-24 11:49:00,2026-01-24 23:49:00,2026-01-24 13:18:54,2026-01-25 04:30:19,FC04,생활용품,호남권,새벽배송,와우회원,4,14200.0,67.5,22.4,98.9,PartnerA,0,0
OD104897,2026-01-27 17:37:00,2026-01-28 05:37:00,2026-01-27 18:03:36,2026-01-28 02:53:43,FC01,도서,수도권,새벽배송,와우회원,2,18300.0,21.8,4.8,64.8,CLS,0,0
OD100341,2026-01-16 10:04:00,2026-01-17 10:04:00,2026-01-16 10:37:06,2026-01-17 00:22:48,FC03,식품,수도권,로켓배송,와우회원,3,38200.0,12.9,20.2,95.1,PartnerA,0,0
OD101073,2026-01-27 14:37:00,2026-01-28 14:37:00,2026-01-27 15:23:18,2026-01-28 05:57:06,FC01,식품,수도권,로켓배송,와우회원,3,48300.0,36.2,10.1,62.6,CLS,0,0
OD101006,2026-01-02 10:22:00,2026-01-03 10:22:00,2026-01-02 10:54:36,2026-01-03 04:34:38,FC03,뷰티,수도권,로켓배송,와우회원,5,132200.0,18.1,14.5,127.3,CLS,0,0
OD104770,2026-01-17 10:44:00,2026-01-17 22:44:00,2026-01-17 11:07:00,2026-01-17 23:50:06,FC02,전자기기,충청권,새벽배송,와우회원,2,36800.0,12.3,10.7,165.1,CLS,0,0
OD105179,2026-01-22 16:08:00,2026-01-23 04:08:00,2026-01-22 16:47:54,2026-01-23 02:40:52,FC02,패션,호남권,새벽배송,일반,6,98500.0,31.9,8.0,127.6,CLS,0,0
OD103572,2026-01-23 17:06:00,2026-01-24 17:06:00,2026-01-23 18:11:12,2026-01-24 10:25:23,FC01,전자기기,수도권,로켓배송,일반,4,151600.0,54.8,10.4,71.0,CLS,0,0
OD100828,2026-01-03 17:07:00,2026-01-04 17:07:00,2026-01-03 17:46:12,2026-01-04 13:26:47,FC01,식품,수도권,로켓배송,와우회원,5,44900.0,24.3,14.9,37.3,CLS,0,0
OD100411,2026-01-05 10:27:00,2026-01-06 10:27:00,2026-01-05 11:02:06,2026-01-06 04:20:36,FC01,뷰티,영남권,로켓배송,기업,3,37200.0,24.8,10.3,133.6,CLS,0,0
OD100296,2026-01-19 01:58:00,2026-01-20 01:58:00,2026-01-19 03:34:06,2026-01-20 00:37:52,FC04,패션,수도권,로켓배송,일반,2,44300.0,21.5,74.6,169.4,PartnerB,1,1
OD101816,2026-01-29 08:14:00,2026-01-31 08:14:00,2026-01-29 08:59:06,2026-01-30 19:06:40,FC05,도서,영남권,일반배송,일반,4,30000.0,29.9,15.2,144.6,CLS,0,0
OD104882,2026-01-28 08:32:00,2026-01-28 20:32:00,2026-01-28 09:38:30,2026-01-28 23:37:18,FC04,반려동물,강원권,새벽배송,와우회원,3,176500.0,23.0,43.5,249.6,PartnerB,1,0
OD104125,2026-01-31 09:54:00,2026-02-01 09:54:00,2026-01-31 10:49:30,2026-02-01 01:38:52, FC02 ,반려동물,충청권,로켓배송,일반,2,55300.0,38.3,17.2,80.9,PartnerC,0,0
OD103023,2026-01-03 17:27:00,2026-01-04 17:27:00,2026-01-03 18:17:48,2026-01-04 10:59:32,fc02,생활용품,강원권,로켓배송,와우회원,6,66000.0,33.8,17.0,128.5,PartnerB,1,0
OD104946,2026-01-11 12:21:00,2026-01-13 12:21:00,2026-01-11 12:52:36,2026-01-12 21:36:09,FC02,뷰티,충청권,일반배송,일반,3,83000.0,18.3,,73.1,CLS,0,0
OD100350,2026-01-04 16:19:00,2026-01-05 16:19:00,2026-01-04 16:56:24,2026-01-05 11:29:50,FC02,패션,호남권,로켓배송,일반,5,75100.0,28.4,9.0,144.4,CLS,1,0
OD101880,2026-01-13 19:05:00,2026-01-14 07:05:00,2026-01-13 20:41:30,2026-01-14 07:38:25,FC04,식품,수도권,새벽배송,일반,6,43200.0,62.2,34.3,119.7,PartnerB,0,0
OD100715,2026-01-27 13:40:00,2026-01-28 13:40:00,2026-01-27 14:14:12,2026-01-28 08:16:11,FC01,식품,수도권,로켓배송,일반,5,52800.0,16.9,17.3,121.0,CLS,0,0
OD100048,2026-01-16 04:42:00,2026-01-17 04:42:00,2026-01-16 05:22:12,2026-01-16 23:40:36,FC02,반려동물,수도권,로켓배송,일반,5,30100.0,22.5,17.7,63.7,PartnerA,0,0
OD103573,2026-01-12 09:45:00,2026-01-14 09:45:00,2026-01-12 10:49:48,2026-01-13 18:10:36,FC02,패션,수도권,일반배송,와우회원,3,90400.0,31.2,33.6,74.6,PartnerA,0,0
OD102055,2026-01-10 10:41:00,2026-01-12 10:41:00,2026-01-10 10:58:54,2026-01-11 21:35:32,FC05,반려동물,수도권,일반배송,와우회원,3,43300.0,13.6,4.3,58.8,CLS,0,0
OD104390,2026-01-24 09:47:00,2026-01-26 09:47:00,2026-01-24 10:07:54,2026-01-25 16:35:50,FC01,생활용품,수도권,일반배송,일반,2,26000.0,10.5,10.4,56.1,CLS,0,0
OD101227,2026-01-31 13:08:00,2026-02-01 13:08:00,2026-01-31 13:53:00,2026-02-01 09:08:53,FC02,생활용품,수도권,로켓배송,와우회원,1,15500.0,33.5,11.5,84.8,CLS,0,0
OD100193,2026-01-16 17:01:00,2026-01-17 05:01:00,2026-01-16 17:35:36,2026-01-17 08:38:01,FC02,전자기기,영남권,새벽배송,일반,4,101100.0,18.7,15.9,188.0,PartnerA,0,0
OD103893,2026-01-17 16:41:00,2026-01-18 04:41:00,2026-01-17 16:59:12,2026-01-18 05:21:51,FC01,도서,수도권,새벽배송,일반,2,27100.0,8.9,9.3,101.7,PartnerC,0,0
OD100365,2026-01-10 10:28:00,2026-01-10 22:28:00,2026-01-10 11:08:12,2026-01-11 01:55:28,FC01,식품,영남권,새벽배송,기업,2,69800.0,23.3,16.9,164.4,CLS,0,0
OD102176,2026-01-03 10:25:00,2026-01-05 10:25:00,2026-01-03 11:11:00,2026-01-04 20:10:33,FC04,뷰티,영남권,일반배송,와우회원,1,35300.0,34.9,11.1,148.7,PartnerA,0,0
OD101516,2026-01-13 15:11:00,2026-01-14 15:11:00,2026-01-13 15:57:30,2026-01-14 10:19:25,FC02,패션,강원권,로켓배송,와우회원,3,54600.0,35.7,10.8,184.0,PartnerA,0,0
OD101674,2026-01-24 08:19:00,2026-01-26 08:19:00,2026-01-24 09:13:54,2026-01-25 17:04:42,FC02,식품,수도권,일반배송,일반,3,35600.0,35.7,19.2,56.6,CLS,0,0
OD100553,2026-01-26 08:41:00,2026-01-27 08:41:00,2026-01-26 09:14:48,2026-01-27 05:08:14,FC01,패션,수도권,로켓배송,일반,4,40300.0,24.1,9.7,92.6,CLS,0,0
OD102364,2026-01-10 05:01:00,2026-01-10 17:01:00,2026-01-10 06:09:06,2026-01-10 23:12:19,FC05,식품,영남권,새벽배송,일반,3,12500.0,33.8,34.3,129.0,CLS,0,0
OD102946,2026-01-22 14:30:00,2026-01-23 14:30:00,2026-01-22 15:19:06,2026-01-23 12:59:20,FC02,daily,영남권,로켓배송,일반,1,14500.0,31.0,18.1,224.7,CLS,0,0
OD101051,2026-01-07 18:11:00,2026-01-08 18:11:00,2026-01-07 18:50:54,2026-01-08 12:15:28,FC03,생활용품,충청권,로켓배송,일반,3,123300.0,26.3,13.6,175.0,CLS,0,0
OD102822,2026-01-10 09:17:00,2026-01-10 21:17:00,2026-01-10 09:56:24,2026-01-11 05:48:28,FC03,반려동물,영남권,새벽배송,와우회원,4,62500.0,28.4,11.0,287.1,PartnerC,0,0
OD103582,2026-01-18 19:52:00,2026-01-20 19:52:00,2026-01-18 20:17:48,2026-01-20 13:17:22,FC02,전자기기,호남권,일반배송,일반,3,49900.0,20.9,4.9,203.6,PartnerA,0,0
OD100065,2026-01-02 16:40:00,2026-01-03 04:40:00,2026-01-02 17:00:48,2026-01-03 05:36:55,FC03,생활용품,영남권,새벽배송,일반,2,24200.0,5.9,14.9,162.7,PartnerA,0,0
OD102281,2026-01-07 20:03:00,2026-01-08 20:03:00,2026-01-07 20:39:48,2026-01-08 12:31:00,FC04,패션,수도권,로켓배송,일반,5,124100.0,18.1,18.7,100.9,CLS,0,0
OD103233,2026-01-21 12:05:00,2026-01-22 00:05:00,2026-01-21 12:23:30,2026-01-21 21:03:26,fc01,식품,수도권,새벽배송,와우회원,2,23200.0,14.1,4.4,71.1,CLS,0,0
OD102676,2026-01-22 17:56:00,2026-01-23 05:56:00,2026-01-22 18:19:24,2026-01-23 06:09:37,FC01,도서,영남권,새벽배송,와우회원,2,24300.0,12.1,11.3,244.1,CLS,0,0
OD104746,2026-01-31 06:35:00,2026-02-01 06:35:00,2026-01-31 07:07:12,2026-01-31 23:46:25,FC02,생활용품,수도권,로켓배송,일반,2,27200.0,17.3,14.9,83.2,PartnerB,0,0
OD101345,2026-01-24 09:17:00,2026-01-24 21:17:00,2026-01-24 10:32:48,2026-01-25 01:06:31,FC05,식품,영남권,새벽배송,기업,3,34600.0,57.2,18.6,215.7,CLS,0,0
OD102274,2026-01-11 13:36:00,2026-01-12 13:36:00,2026-01-11 14:00:12,2026-01-12 07:15:43,FC02,식품,수도권,로켓배송,와우회원,2,26600.0,14.2,10.0,96.7,PartnerB,0,0
OD103253,2026-01-03 17:15:00,2026-01-04 05:15:00,2026-01-03 17:46:12,2026-01-04 06:02:05,FC03,패션,충청권,새벽배송,일반,4,103800.0,19.3,11.9,155.6,PartnerB,0,0
OD103502,2026-01-26 16:23:00,2026-01-28 16:23:00,2026-01-26 16:59:42,2026-01-27 20:29:05,FC04,생활용품,호남권,일반배송,기업,3,33900.0,19.7,17.0,102.2,CLS,1,0
OD101507,2026-01-29 14:03:00,2026-01-30 02:03:00,2026-01-29 15:02:24,2026-01-29 23:51:36,FC02,뷰티,수도권,새벽배송,일반,4,42200.0,29.5,29.9,35.2,CLS,0,0
OD104134,2026-01-17 20:49:00,2026-01-18 20:49:00,2026-01-17 21:31:30,2026-01-18 15:09:35,FC02,식품,충청권,로켓배송,일반,4,60300.0,25.2,17.3,62.6,PartnerB,0,0
OD103962,2026-01-31 13:04:00,2026-02-01 13:04:00,2026-01-31 13:54:00,2026-02-01 14:20:29,FC01,도서,영남권,로켓배송,일반,5,43600.0,37.9,12.1,146.3,CLS,0,0
OD102440,2026-01-22 14:31:00,2026-01-24 14:31:00,,2026-01-23 20:37:01,FC01,패션,수도권,일반배송,일반,4,51900.0,16.2,10.2,37.9,CLS,0,0
OD102906,2026-01-12 07:12:00,2026-01-13 07:12:00,2026-01-12 07:41:12,2026-01-13 00:39:04,FC04,식품,영남권,로켓배송,일반,2,19900.0,26.7,2.5,156.1,CLS,0,0
OD105162,2026-01-23 21:40:00,2026-01-24 21:40:00,2026-01-23 22:03:42,2026-01-24 13:35:45,FC01,도서,수도권,로켓배송,일반,4,45000.0,10.0,13.7,111.9,PartnerA,0,0
OD102870,2026-01-20 08:19:00,2026-01-21 08:19:00,2026-01-20 08:42:24,2026-01-21 04:10:28,FC05,식품,충청권,로켓배송,와우회원,2,89300.0,16.1,7.3,159.4,CLS,0,0
OD100360,2026-01-14 10:44:00,2026-01-14 22:44:00,2026-01-14 11:27:54,2026-01-14 21:31:38,FC02,전자기기,수도권,새벽배송,일반,2,270100.0,23.8,20.1,55.5,CLS,0,0
OD100754,2026-01-09 13:19:00,2026-01-10 13:19:00,2026-01-09 14:10:42,2026-01-10 09:36:13,FC04,패션,수도권,로켓배송,일반,4,67700.0,17.4,34.3,98.3,CLS,1,0
OD100458,2026-01-29 18:56:00,2026-01-30 06:56:00,2026-01-29 20:01:00,2026-01-30 08:03:49,FC01,식품,호남권,새벽배송,기업,6,89300.0,39.4,25.6,125.2,CLS,1,0
OD101218,2026-01-02 18:46:00,2026-01-03 18:46:00,2026-01-02 19:12:00,2026-01-03 14:21:18,FC01,반려동물,수도권,로켓배송,일반,3,36700.0,12.3,13.7,90.8,CLS,0,0
OD103608,2026-01-21 19:44:00,2026-01-23 19:44:00,2026-01-21 20:42:00,2026-01-23 05:53:48,FC01,패션,수도권,일반배송,와우회원,3,34900.0,39.7,18.3,68.7,CLS,0,0
OD103349,2026-01-06 17:48:00,2026-01-08 17:48:00,2026-01-06 18:43:06,2026-01-08 06:06:27,FC02,패션,수도권,일반배송,일반,4,37100.0,44.2,10.9,73.9,PartnerA,0,0
OD102771,2026-01-24 11:49:00,2026-01-26 11:49:00,2026-01-24 10:41:00,2026-01-25 22:39:49,FC02,생활용품,영남권,일반배송,와우회원,5,62000.0,40.1,24.9,165.5,PartnerA,0,0
OD103328,2026-01-26 18:39:00,2026-01-27 18:39:00,2026-01-26 19:34:24,2026-01-27 14:27:17,FC02,식품,영남권,로켓배송,일반,2,16600.0,42.9,12.5,153.0,CLS,0,0
OD100777,2026-01-22 18:31:00,2026-01-24 18:31:00,2026-01-22 19:14:12,2026-01-24 00:36:05,FC05, 생활용품 ,영남권,일반배송,일반,2,29700.0,29.8,13.4,166.4,CLS,0,0
OD105170,2026-01-22 08:06:00,2026-01-24 08:06:00,2026-01-22 08:40:00,2026-01-23 19:02:21,FC01,반려동물,수도권,일반배송,와우회원,3,42100.0,23.3,10.7,93.2,PartnerA,0,0
OD100037,2026-01-25 00:19:00,2026-01-26 00:19:00,2026-01-25 00:53:54,2026-01-25 22:34:18,FC04, 패션 ,수도권,로켓배송,일반,4,85400.0,16.0,18.9,229.9,CLS,0,0
OD101584,2026-01-30 09:02:00,2026-01-31 09:02:00,2026-01-30 09:31:54,2026-01-31 05:31:18,FC03,뷰티,강원권,로켓배송,일반,3,55000.0,13.0,16.9,162.3,PartnerA,0,0
OD100939,2026-01-02 19:19:00,2026-01-03 07:19:00,2026-01-02 20:00:48,2026-01-03 08:53:55,FC01,생활용품,충청권,새벽배송,와우회원,5,44200.0,23.0,18.8,147.9,CLS,0,0
OD100008,2026-01-14 08:55:00,2026-01-15 08:55:00,2026-01-14 09:41:48,2026-01-15 04:44:53,FC04,식품,영남권,로켓배송,일반,2,24600.0,22.7,24.1,125.0,CLS,0,0
OD102012,2026-01-05 08:44:00,2026-01-05 20:44:00,2026-01-05 09:42:30,2026-01-05 19:09:36,FC02,전자기기,수도권,새벽배송,일반,3,68100.0,26.8,31.7,31.9,CLS,0,0
OD100897,2026-01-19 19:47:00,2026-01-21 19:47:00,2026-01-19 20:18:36,2026-01-21 05:16:27,FC02,전자기기,충청권,일반배송,일반,2,113100.0,18.2,13.4,89.3,PartnerB,1,0
OD103989,2026-01-03 04:33:00,2026-01-04 04:33:00,2026-01-03 05:19:36,2026-01-04 01:27:50,FC04,뷰티,영남권,로켓배송,일반,3,41000.0,20.7,25.9,180.0,CLS,0,0
OD104034,2026-01-07 17:25:00,2026-01-08 05:25:00,2026-01-07 18:11:00,2026-01-08 07:40:42,FC02,전자기기,강원권,새벽배송,와우회원,5,242800.0,32.5,13.5,163.1,CLS,0,0
OD101082,2026-01-21 10:16:00,2026-01-23 10:16:00,2026-01-21 10:44:24,2026-01-22 19:30:07,FC01,반려동물,영남권,일반배송,일반,5,36000.0,16.5,11.9,170.0,CLS,0,0
OD101096,2026-01-11 16:06:00,2026-01-12 04:06:00,2026-01-11 16:45:48,,FC04,패션,강원권,새벽배송,일반,3,92400.0,29.0,10.8,169.7,CLS,1,0
OD101867,2026-01-14 12:48:00,2026-01-15 00:48:00,2026-01-14 13:12:00,2026-01-15 01:31:43,FC01,도서,수도권,새벽배송,와우회원,3,20700.0,17.5,6.5,85.3,CLS,0,0
OD103201,2026-01-08 16:03:00,2026-01-09 16:03:00,2026-01-08 16:36:18,2026-01-09 09:39:36,FC01,식품,수도권,로켓배송,일반,2,6300.0,26.2,7.1,28.9,PartnerB,0,0
OD103248,2026-01-08 05:23:00,2026-01-08 17:23:00,2026-01-08 05:51:12,2026-01-08 16:37:22,FC01,뷰티,수도권,새벽배송,와우회원,2,34400.0,16.8,11.4,70.2,PartnerB,0,0
OD104334,2026-01-15 18:20:00,2026-01-16 06:20:00,2026-01-15 19:19:24,2026-01-16 05:10:26,FC03,생활용품,수도권,새벽배송,일반,2,32800.0,34.0,25.4,40.9,PartnerA,0,0
OD102554,2026-01-30 15:01:00,2026-01-31 15:01:00,2026-01-30 15:53:42,2026-01-31 12:47:12,FC01,식품,호남권,로켓배송,와우회원,4,25200.0,39.8,12.9,142.1,CLS,0,0
OD100766,2026-01-27 06:12:00,2026-01-28 06:12:00,2026-01-27 06:45:18,2026-01-28 03:40:35,FC02,도서,수도권,로켓배송,일반,5,19500.0,12.9,20.4,59.6,CLS,0,0
OD102763,2026-01-29 09:58:00,2026-01-30 09:58:00,2026-01-29 10:44:12,2026-01-30 05:01:42,FC03,식품,호남권,로켓배송,와우회원,5,43700.0,30.9,15.3,189.6,CLS,0,0
OD102099,2026-01-23 21:53:00,2026-01-25 21:53:00,2026-01-23 23:06:24,2026-01-25 07:24:37,FC02,식품,호남권,일반배송,기업,3,45000.0,55.0,18.4,169.3,PartnerC,0,0
OD101395,2026-01-23 00:39:00,2026-01-24 00:39:00,2026-01-23 00:59:00,2026-01-23 19:21:14,FC02,식품,호남권,로켓배송,와우회원,1,30500.0,13.9,6.1,161.0,CLS,0,0
OD101004,2026-01-18 15:37:00,2026-01-20 15:37:00,2026-01-18 16:04:36,2026-01-20 06:43:21,FC04,반려동물,강원권,일반배송,일반,3,57800.0,13.0,14.6,194.4,PartnerA,0,0
OD104992,2026-01-21 07:41:00,2026-01-21 19:41:00,2026-01-21 08:13:12,2026-01-21 15:24:00,FC01,식품,호남권,새벽배송,일반,4,141300.0,20.8,11.4,123.6,PartnerA,0,0
OD104166,2026-01-15 16:41:00,2026-01-16 04:41:00,2026-01-15 18:23:24,2026-01-16 05:54:54,FC04,전자기기,수도권,새벽배송,일반,2,81900.0,71.8,30.6,56.2,CLS,0,0
OD104738,2026-01-16 15:00:00,2026-01-17 03:00:00,2026-01-16 15:10:36,2026-01-17 02:30:38,FC03,생활용품,제주권,새벽배송,일반,3,43500.0,6.7,3.9,255.1,CLS,0,0
OD100438,2026-01-10 19:24:00,2026-01-11 19:24:00,2026-01-10 19:57:18,2026-01-11 18:10:42,FC02,생활용품,수도권,로켓배송,와우회원,5,79700.0,27.4,5.9,142.0,CLS,0,0
OD104202,2026-01-27 06:51:00,2026-01-28 06:51:00,2026-01-27 07:25:12,2026-01-27 21:25:37,FC04,생활용품,수도권,로켓배송,일반,3,6836600.0,19.1,15.1,77.7,CLS,0,0
OD103679,2026-01-09 10:59:00,2026-01-10 10:59:00,2026-01-09 11:41:00,2026-01-10 05:46:47,FC02,반려동물,호남권,로켓배송,일반,4,99600.0,30.6,11.4,161.6,CLS,0,0
OD100604,2026-01-31 19:56:00,2026-02-01 07:56:00,2026-01-31 20:17:24,2026-02-01 10:40:58,FC01,도서,수도권,새벽배송,일반,4,46700.0,11.5,9.9,53.6,CLS,0,0
OD104277,2026-01-11 11:43:00,2026-01-12 11:43:00,2026-01-11 13:21:36,2026-01-12 09:35:57,FC02,식품,영남권,로켓배송,일반,3,40300.0,55.9,42.7,242.5,PartnerC,0,0
OD104442,2026-01-10 21:56:00,2026-01-12 21:56:00,2026-01-10 22:42:36,2026-01-12 10:32:53,FC03,식품,호남권,일반배송,일반,6,20700.0,23.6,23.0,208.7,CLS,0,0
OD102396,2026-01-22 09:14:00,2026-01-23 09:14:00,2026-01-22 09:54:24,2026-01-23 00:57:00,FC01,생활용품,충청권,로켓배송,일반,1,29700.0,28.0,12.4,118.2,PartnerA,0,0
OD102628,2026-01-14 13:18:00,2026-01-15 13:18:00,2026-01-14 13:51:54,2026-01-15 09:34:36,FC03,반려동물,호남권,로켓배송,와우회원,6,34300.0,23.6,10.3,211.9,CLS,0,0
OD101200,2026-01-01 14:31:00,2026-01-02 14:31:00,2026-01-01 15:30:54,2026-01-02 11:14:58,FC03,반려동물,수도권,로켓배송,일반,2,31100.0,41.4,18.5,36.1,CLS,0,0
OD102495,2026-01-09 11:48:00,2026-01-11 11:48:00,2026-01-09 12:35:36,2026-01-10 22:14:47,FC05,식품,호남권,일반배송,일반,2,24900.0,30.4,17.2,97.1,CLS,0,0
OD105176,2026-01-19 12:44:00,2026-01-20 12:44:00,2026-01-19 13:27:36,2026-01-20 10:40:19,FC02,생활용품,호남권,로켓배송,와우회원,2,22200.0,25.0,18.6,140.7,CLS,0,0
OD101593,2026-01-20 14:51:00,2026-01-22 14:51:00,2026-01-20 15:25:00,2026-01-21 22:34:45,FC01,반려동물,호남권,일반배송,와우회원,1,17100.0,22.1,11.9,121.3,CLS,0,0
OD101706,2026-01-14 09:17:00,2026-01-14 21:17:00,2026-01-14 09:45:54,2026-01-14 20:33:22,FC02,식품,충청권,새벽배송,일반,1,34400.0,19.8,9.1,99.7,CLS,0,0
OD102575,2026-01-29 11:42:00,2026-01-30 11:42:00,2026-01-29 12:26:00,2026-01-30 05:36:26,FC02,생활용품,영남권,로켓배송,일반,1,27600.0,33.8,10.2,118.6,PartnerC,0,0
OD101970,2026-01-31 07:22:00,2026-01-31 19:22:00,2026-01-31 07:57:42,2026-02-01 00:47:31,FC04,생활용품,영남권,새벽배송,일반,4,46900.0,25.6,10.1,168.2,PartnerA,1,0
OD105079,2026-01-11 18:13:00,2026-01-12 18:13:00,2026-01-11 18:43:36,2026-01-12 14:04:55,FC01,뷰티,강원권,로켓배송,와우회원,3,92000.0,17.7,12.9,231.8,CLS,0,0
OD103487,2026-01-08 09:11:00,2026-01-10 09:11:00,2026-01-08 09:41:00,2026-01-09 14:55:09,FC02,생활용품,충청권,일반배송,일반,2,30100.0,25.7,4.3,82.5,PartnerB,0,0
OD101664,2026-01-28 18:55:00,2026-01-29 18:55:00,,2026-01-29 16:42:34,FC03,생활용품,호남권,로켓배송,일반,1,10000.0,36.5,25.1,294.5,CLS,0,0
OD101031,2026-01-29 16:39:00,2026-01-30 16:39:00,2026-01-29 17:38:54,2026-01-30 07:00:40,FC01,생활용품,수도권,로켓배송,와우회원,2,"₩170,200",49.0,10.9,95.7,CLS,0,0
OD102196,2026-01-23 21:22:00,2026-01-24 21:22:00,2026-01-23 22:06:00,2026-01-24 17:10:03,FC01,도서,영남권,로켓배송,일반,2,56900.0,24.4,19.6,167.8,CLS,0,0
OD102149,2026-01-31 18:01:00,2026-02-01 18:01:00,2026-01-31 18:34:06,2026-02-01 15:31:47,FC05,식품,강원권,로켓배송,일반,4,30400.0,19.1,14.0,173.5,PartnerC,0,1
OD100078,2026-01-01 22:09:00,2026-01-02 10:09:00,2026-01-01 23:24:00,2026-01-02 12:02:11,FC04,생활용품,호남권,새벽배송,와우회원,3,37000.0,41.6,33.4,139.1,PartnerB,1,0
